tax_specie	Genomic.bins	classification	abundance	completeness	contamination	N50	binner	sample	tax_family	totalTPM	relative_abund	binID	binID_new	size
300	HGM12545_sp900761925	bin.1	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__HGM12545;s__HGM12545 sp900761925	18.75598	72.02	0	10669	binsA	SRR22360839	Lachnospiraceae	470.4241995	0.0398703553514789	SRR22360839_bin.6	HGM12545_sp900761925_pooled	2311091
301	HGM12545_sp900761925	bin.1	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__HGM12545;s__HGM12545 sp900761925	9.787579	72.02	0	10669	binsA	SRR22360817	Lachnospiraceae	1099.0693645	0.00890533329027205	SRR22360817_bin.25	HGM12545_sp900761925_pooled	2311091
302	Intestinimonas_merdavium	bin.1	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Intestinimonas;s__Intestinimonas merdavium	97.496328	94.72	3.02	24361	binsB	SRR22360826	Oscillospiraceae	1026.624146	0.0949678890564493	SRR22360826_bin.9	Intestinimonas_merdavium_pooled	3134199
303	Intestinimonas_merdavium	bin.1	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Intestinimonas;s__Intestinimonas merdavium	187.784294	94.72	3.02	24361	binsB	SRR22360843	Oscillospiraceae	793.533533	0.236643174095076	SRR22360843_bin.5	Intestinimonas_merdavium_pooled	3134199
304	Intestinimonas_merdavium	bin.1	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Intestinimonas;s__Intestinimonas merdavium	26.4350155	94.72	3.02	24361	binsB	SRR22360817	Oscillospiraceae	1099.0693645	0.0240521811942471	SRR22360817_bin.16	Intestinimonas_merdavium_pooled	3134199
305	Intestinimonas_stercoravium	bin.1	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Intestinimonas;s__Intestinimonas stercoravium	47.220639	52.01	2.586	7098	binsA	SRR22360825	Oscillospiraceae	952.0109665	0.049600940179926	SRR22360825_bin.10	Intestinimonas_stercoravium_pooled	1758140
306	Intestinimonas_stercoravium	bin.1	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Intestinimonas;s__Intestinimonas stercoravium	52.199849	52.01	2.586	7098	binsA	SRR22360835	Oscillospiraceae	750.271317	0.0695746296269514	SRR22360835_bin.13	Intestinimonas_stercoravium_pooled	1758140
307	Lachnoclostridium_A_avicola	bin.1	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium_A;s__Lachnoclostridium_A avicola	36.358043	95.99	1.265	28093	binsA	SRR22360819	Lachnospiraceae	732.1047085	0.0496623537287358	SRR22360819_bin.3	Lachnoclostridium_A_avicola_pooled	3028159
308	Lachnoclostridium_A_avicola	bin.1	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium_A;s__Lachnoclostridium_A avicola	46.243473	95.99	1.265	28093	binsA	SRR22360823	Lachnospiraceae	1227.197928	0.0376821635246438	SRR22360823_bin.17	Lachnoclostridium_A_avicola_pooled	3028159
309	Lachnoclostridium_A_avicola	bin.1	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium_A;s__Lachnoclostridium_A avicola	21.986134	95.99	1.265	28093	binsA	SRR22360815	Lachnospiraceae	1340.277022	0.0164041714056932	SRR22360815_bin.19	Lachnoclostridium_A_avicola_pooled	3028159
310	Lachnoclostridium_A_sp944383765	bin.1	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium_A;s__Lachnoclostridium_A sp944383765	18.294042	93.7	1.265	82047	binsA	SRR22360816	Lachnospiraceae	521.234779	0.0350975083341474	SRR22360816_bin.27	Lachnoclostridium_A_sp944383765_pooled	2463770
311	Lachnoclostridium_A_sp944383765	bin.1	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium_A;s__Lachnoclostridium_A sp944383765	78.997434	93.7	1.265	82047	binsA	SRR22360814	Lachnospiraceae	1214.0755	0.0650679747676318	SRR22360814_bin.15	Lachnoclostridium_A_sp944383765_pooled	2463770
312	Lachnoclostridium_B_monacensis	bin.1	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium_B;s__Lachnoclostridium_B monacensis	12.880701	81.19	2.163	13856	binsA	SRR22360824	Lachnospiraceae	1413.643515	0.00911170380886302	SRR22360824_bin.14	Lachnoclostridium_B_monacensis_pooled	2160125
313	Lachnoclostridium_B_monacensis	bin.1	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium_B;s__Lachnoclostridium_B monacensis	13.192069	81.19	2.163	13856	binsA	SRR22360820	Lachnospiraceae	846.75468	0.0155795643196209	SRR22360820_bin.2	Lachnoclostridium_B_monacensis_pooled	2160125
314	Lachnoclostridium_B_sp000765215	bin.1	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium_B;s__Lachnoclostridium_B sp000765215	6.933863	56.89	1.724	9763	binsA	SRR22360816	Lachnospiraceae	521.234779	0.0133027635134071	SRR22360816_bin.31	Lachnoclostridium_B_sp000765215_pooled	2165623
315	Lachnoclostridium_B_sp000765215	bin.1	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium_B;s__Lachnoclostridium_B sp000765215	9.436573	56.89	1.724	9763	binsA	SRR22360844	Lachnospiraceae	772.148354	0.012221191628675	SRR22360844_bin.9	Lachnoclostridium_B_sp000765215_pooled	2165623
316	Lachnospira_sp944381165	bin.1	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira sp944381165	15.627622	88.15	0.671	13001	binsA	SRR22360815	Lachnospiraceae	1340.277022	0.011659993973992	SRR22360815_bin.14	Lachnospira_sp944381165_pooled	2244706
317	Lachnospira_sp944381165	bin.1	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira sp944381165	11.062714	88.15	0.671	13001	binsA	SRR22360835	Lachnospiraceae	750.271317	0.0147449512587458	SRR22360835_bin.3	Lachnospira_sp944381165_pooled	2244706
318	Lactobacillus_crispatus	bin.1	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	28.98103	96.03	7.397	8628	binsB	SRR22360815	Lactobacillaceae	1340.277022	0.0216231641103223	SRR22360815_bin.13	Lactobacillus_crispatus_pooled	2841286
319	Lactobacillus_crispatus	bin.1	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	14.27926	96.03	7.397	8628	binsB	SRR22360823	Lactobacillaceae	1227.197928	0.011635661757734	SRR22360823_bin.19	Lactobacillus_crispatus_pooled	2841286
320	Lactobacillus_crispatus	bin.1	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	16.790123	96.03	7.397	8628	binsB	SRR22360839	Lactobacillaceae	470.4241995	0.0356914525609986	SRR22360839_bin.8	Lactobacillus_crispatus_pooled	2841286
321	Lactobacillus_crispatus	bin.1	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	16.923508	96.03	7.397	8628	binsB	SRR22360817	Lactobacillaceae	1099.0693645	0.0153980345068566	SRR22360817_bin.10	Lactobacillus_crispatus_pooled	2841286
322	Lactobacillus_crispatus	bin.1	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	171.581776	96.03	7.397	8628	binsB	SRR22360840	Lactobacillaceae	1191.8643445	0.143960826407623	SRR22360840_bin.3	Lactobacillus_crispatus_pooled	2841286
323	Lactobacillus_crispatus	bin.1	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	330.825848	96.03	7.397	8628	binsB	SRR22360838	Lactobacillaceae	2103.445542	0.157278066579011	SRR22360838_bin.13	Lactobacillus_crispatus_pooled	2841286
324	Lactobacillus_crispatus	bin.1	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	64.690995	96.03	7.397	8628	binsB	SRR22360829	Lactobacillaceae	1126.756196	0.0574134806000215	SRR22360829_bin.6	Lactobacillus_crispatus_pooled	2841286
325	Lactobacillus_crispatus	bin.1	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	6.187819	96.03	7.397	8628	binsB	SRR22360827	Lactobacillaceae	922.3996105	0.00670839290212385	SRR22360827_bin.12	Lactobacillus_crispatus_pooled	2841286
326	Lactobacillus_crispatus	bin.1	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	21.304276	96.03	7.397	8628	binsB	SRR22360819	Lactobacillaceae	732.1047085	0.0291000395881213	SRR22360819_bin.14	Lactobacillus_crispatus_pooled	2841286
327	Lactobacillus_crispatus	bin.1	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	38.653605	96.03	7.397	8628	binsB	SRR22360837	Lactobacillaceae	431.7298985	0.0895319159833449	SRR22360837_bin.12	Lactobacillus_crispatus_pooled	2841286
328	Lactobacillus_crispatus	bin.1	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	12.501435	96.03	7.397	8628	binsB	SRR22360816	Lactobacillaceae	521.234779	0.0239842687089765	SRR22360816_bin.12	Lactobacillus_crispatus_pooled	2841286
329	Lactobacillus_crispatus	bin.1	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	20.920302	96.03	7.397	8628	binsB	SRR22360830	Lactobacillaceae	1160.43396	0.018027998766944	SRR22360830_bin.21	Lactobacillus_crispatus_pooled	2841286
330	Lactobacillus_crispatus	bin.1	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	432.308411	96.03	7.397	8628	binsB	SRR22360834	Lactobacillaceae	921.189509	0.469293676031215	SRR22360834_bin.4	Lactobacillus_crispatus_pooled	2841286
331	Lactobacillus_gallinarum	bin.1	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus gallinarum	96.370269	85.75	0.417	10176	binsB	SRR22360841	Lactobacillaceae	2279.618064	0.0422747435291423	SRR22360841_bin.3	Lactobacillus_gallinarum_pooled	1518941
332	Lactobacillus_gallinarum	bin.1	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus gallinarum	8.345672	85.75	0.417	10176	binsB	SRR22360832	Lactobacillaceae	1394.929241	0.00598286404406946	SRR22360832_bin.1	Lactobacillus_gallinarum_pooled	1518941
333	Lactobacillus_johnsonii	bin.1	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus johnsonii	71.169935	91.47	1.388	18696	binsB	SRR22360838	Lactobacillaceae	2103.445542	0.0338349311065739	SRR22360838_bin.2	Lactobacillus_johnsonii_pooled	1654107
334	Lactobacillus_johnsonii	bin.1	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus johnsonii	55.571812	91.47	1.388	18696	binsB	SRR22360844	Lactobacillaceae	772.148354	0.0719703820025238	SRR22360844_bin.16	Lactobacillus_johnsonii_pooled	1654107
335	Lawsonibacter_pullicola	bin.1	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter pullicola	117.46878	94.16	1.901	7077	binsA	SRR22360840	Oscillospiraceae	1191.8643445	0.0985588507132323	SRR22360840_bin.6	Lawsonibacter_pullicola_pooled	2341269
336	Lawsonibacter_pullicola	bin.1	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter pullicola	421.400586	94.16	1.901	7077	binsA	SRR22360841	Oscillospiraceae	2279.618064	0.184855784683763	SRR22360841_bin.5	Lawsonibacter_pullicola_pooled	2341269
337	Lawsonibacter_pullicola	bin.1	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter pullicola	65.574046	94.16	1.901	7077	binsA	SRR22360815	Oscillospiraceae	1340.277022	0.0489257406667679	SRR22360815_bin.8	Lawsonibacter_pullicola_pooled	2341269
338	Lawsonibacter_sp900545895	bin.1	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp900545895	69.152383	73.14	2.908	6044	binsA	SRR22360822	Oscillospiraceae	1382.117407	0.0500336531829817	SRR22360822_bin.18	Lawsonibacter_sp900545895_pooled	2162117
339	Lawsonibacter_sp900545895	bin.1	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp900545895	65.914653	73.14	2.908	6044	binsA	SRR22360845	Oscillospiraceae	944.16381	0.0698127298482241	SRR22360845_bin.8	Lawsonibacter_sp900545895_pooled	2162117
340	Ligilactobacillus_salivarius	bin.1	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__Ligilactobacillus salivarius	237.473195	84.57	1.701	7670	binsAB	SRR22360838	Lactobacillaceae	2103.445542	0.112897239438015	SRR22360838_bin.16	Ligilactobacillus_salivarius_pooled	1319287
341	Ligilactobacillus_salivarius	bin.1	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__Ligilactobacillus salivarius	10.946652	84.57	1.701	7670	binsAB	SRR22360815	Lactobacillaceae	1340.277022	0.00816745480248933	SRR22360815_bin.10	Ligilactobacillus_salivarius_pooled	1319287
342	Ligilactobacillus_salivarius	bin.1	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__Ligilactobacillus salivarius	19.640639	84.57	1.701	7670	binsAB	SRR22360829	Lactobacillaceae	1126.756196	0.0174311346764496	SRR22360829_bin.4	Ligilactobacillus_salivarius_pooled	1319287
343	Ligilactobacillus_salivarius	bin.1	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__Ligilactobacillus salivarius	6.923306	84.57	1.701	7670	binsAB	SRR22360816	Lactobacillaceae	521.234779	0.0132825096845658	SRR22360816_bin.28	Ligilactobacillus_salivarius_pooled	1319287
344	Limosilactobacillus_reuteri_E	bin.1	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus reuteri_E	7.704424	88.87	2.173	13692	binsA	SRR22360816	Lactobacillaceae	521.234779	0.0147811011666971	SRR22360816_bin.32	Limosilactobacillus_reuteri_E_pooled	1432860
345	Limosilactobacillus_reuteri_E	bin.1	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus reuteri_E	21.459531	88.87	2.173	13692	binsA	SRR22360838	Lactobacillaceae	2103.445542	0.0102020853744546	SRR22360838_bin.10	Limosilactobacillus_reuteri_E_pooled	1432860
346	Massilimicrobiota_merdigallinarum	metabat2_bin.1	d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae;g__Massilimicrobiota;s__Massilimicrobiota merdigallinarum	10.364027	96.18	1.721	14327	binsA	SRR22360816	Coprobacillaceae	521.234779	0.0198836060400336	SRR22360816_bin.8	Massilimicrobiota_merdigallinarum_pooled	2222859
347	Massilimicrobiota_merdigallinarum	metabat2_bin.1	d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae;g__Massilimicrobiota;s__Massilimicrobiota merdigallinarum	11.394853	96.18	1.721	14327	binsA	SRR22360845	Coprobacillaceae	944.16381	0.0120687245998128	SRR22360845_bin.12	Massilimicrobiota_merdigallinarum_pooled	2222859
348	Massilimicrobiota_merdigallinarum	metabat2_bin.1	d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae;g__Massilimicrobiota;s__Massilimicrobiota merdigallinarum	29.943172	96.18	1.721	14327	binsA	SRR22360837	Coprobacillaceae	431.7298985	0.069356262107476	SRR22360837_bin.2	Massilimicrobiota_merdigallinarum_pooled	2222859
349	Mediterraneibacter_avicola	bin.1	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter avicola	56.664381	89.46	3.982	14343	binsAB	SRR22360825	Lachnospiraceae	952.0109665	0.0595207229684785	SRR22360825_bin.20	Mediterraneibacter_avicola_pooled	2415049
350	Mediterraneibacter_avicola	bin.1	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter avicola	69.696712	89.46	3.982	14343	binsAB	SRR22360834	Lachnospiraceae	921.189509	0.0756594721488519	SRR22360834_bin.5	Mediterraneibacter_avicola_pooled	2415049
351	Mediterraneibacter_avicola	bin.1	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter avicola	65.20363	89.46	3.982	14343	binsAB	SRR22360835	Lachnospiraceae	750.271317	0.0869067343007596	SRR22360835_bin.21	Mediterraneibacter_avicola_pooled	2415049
352	Mediterraneibacter_avicola	bin.1	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter avicola	47.241036	89.46	3.982	14343	binsAB	SRR22360830	Lachnospiraceae	1160.43396	0.0407098013574163	SRR22360830_bin.7	Mediterraneibacter_avicola_pooled	2415049
353	Mediterraneibacter_avicola	bin.1	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter avicola	33.721672	89.46	3.982	14343	binsAB	SRR22360824	Lachnospiraceae	1413.643515	0.0238544382952162	SRR22360824_bin.20	Mediterraneibacter_avicola_pooled	2415049
354	Mediterraneibacter_caccogallinarum	metabat2_bin.1	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter caccogallinarum	34.354813	91.08	3.333	13276	binsA	SRR22360820	Lachnospiraceae	846.75468	0.0405723331815538	SRR22360820_bin.16	Mediterraneibacter_caccogallinarum_pooled	2661429
355	Mediterraneibacter_caccogallinarum	metabat2_bin.1	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter caccogallinarum	40.345994	91.08	3.333	13276	binsA	SRR22360842	Lachnospiraceae	360.52785	0.111908120274203	SRR22360842_bin.4	Mediterraneibacter_caccogallinarum_pooled	2661429
356	Mediterraneibacter_caccogallinarum	metabat2_bin.1	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter caccogallinarum	47.991402	91.08	3.333	13276	binsA	SRR22360826	Lachnospiraceae	1026.624146	0.0467468081546564	SRR22360826_bin.2	Mediterraneibacter_caccogallinarum_pooled	2661429
357	Mediterraneibacter_caccogallinarum	metabat2_bin.1	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter caccogallinarum	28.0257735	91.08	3.333	13276	binsA	SRR22360846	Lachnospiraceae	895.2667125	0.0313043846137639	SRR22360846_bin.5	Mediterraneibacter_caccogallinarum_pooled	2661429
358	Mediterraneibacter_caccogallinarum	metabat2_bin.1	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter caccogallinarum	47.088678	91.08	3.333	13276	binsA	SRR22360839	Lachnospiraceae	470.4241995	0.100098332632652	SRR22360839_bin.12	Mediterraneibacter_caccogallinarum_pooled	2661429
359	Mediterraneibacter_caccogallinarum	metabat2_bin.1	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter caccogallinarum	9.762831	91.08	3.333	13276	binsA	SRR22360833	Lachnospiraceae	855.4609775	0.0114123627573649	SRR22360833_bin.25	Mediterraneibacter_caccogallinarum_pooled	2661429
360	Mediterraneibacter_norwichensis	bin.1	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter norwichensis	12.175631	91.04	4.434	15769	binsA	SRR22360814	Lachnospiraceae	1214.0755	0.0100287263848089	SRR22360814_bin.17	Mediterraneibacter_norwichensis_pooled	2882253
361	Mediterraneibacter_norwichensis	bin.1	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter norwichensis	28.457931	91.04	4.434	15769	binsA	SRR22360820	Lachnospiraceae	846.75468	0.0336082358588204	SRR22360820_bin.13	Mediterraneibacter_norwichensis_pooled	2882253
362	Mediterraneibacter_pullicola	bin.1	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter pullicola	24.731325	86.77	1.169	43014	binsB	SRR22360830	Lachnospiraceae	1160.43396	0.0213121348154961	SRR22360830_bin.10	Mediterraneibacter_pullicola_pooled	2501776
363	Mediterraneibacter_pullicola	bin.1	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter pullicola	7.447126	86.77	1.169	43014	binsB	SRR22360827	Lachnospiraceae	922.3996105	0.008073643912277	SRR22360827_bin.19	Mediterraneibacter_pullicola_pooled	2501776
364	Mediterraneibacter_pullicola	bin.1	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter pullicola	13.249247	86.77	1.169	43014	binsB	SRR22360833	Lachnospiraceae	855.4609775	0.0154878449730339	SRR22360833_bin.6	Mediterraneibacter_pullicola_pooled	2501776
365	Mediterraneibacter_sp904377845	bin.1	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter sp904377845	11.813132	57.03	0	16904	binsA	SRR22360817	Lachnospiraceae	1099.0693645	0.0107483043214239	SRR22360817_bin.5	Mediterraneibacter_sp904377845_pooled	2259548
366	Mediterraneibacter_sp904377845	bin.1	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter sp904377845	29.783787	57.03	0	16904	binsA	SRR22360816	Lachnospiraceae	521.234779	0.0571408282792273	SRR22360816_bin.24	Mediterraneibacter_sp904377845_pooled	2259548
367	Mediterraneibacter_stercoravium	bin.1	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter stercoravium	55.273781	95.91	3.411	49154	binsB	SRR22360823	Lachnospiraceae	1227.197928	0.0450406407465838	SRR22360823_bin.7	Mediterraneibacter_stercoravium_pooled	3245284
368	Mediterraneibacter_stercoravium	bin.1	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter stercoravium	86.865258	95.91	3.411	49154	binsB	SRR22360845	Lachnospiraceae	944.16381	0.0920023168437265	SRR22360845_bin.6	Mediterraneibacter_stercoravium_pooled	3245284
369	Mediterraneibacter_vanvlietii	bin.1	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter vanvlietii	200.59116	90.26	5.263	17367	binsA	SRR22360840	Lachnospiraceae	1191.8643445	0.16830032790699	SRR22360840_bin.10	Mediterraneibacter_vanvlietii_pooled	3091011
370	Mediterraneibacter_vanvlietii	bin.1	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter vanvlietii	40.55856	90.26	5.263	17367	binsA	SRR22360821	Lachnospiraceae	1747.3231655	0.0232118252655307	SRR22360821_bin.7	Mediterraneibacter_vanvlietii_pooled	3091011
371	Merdibacter_merdigallinarum	bin.1	d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Merdibacter;s__Merdibacter merdigallinarum	8.826042	89.52	2.452	7325	binsA	SRR22360825	Erysipelotrichaceae	952.0109665	0.00927094572497238	SRR22360825_bin.7	Merdibacter_merdigallinarum_pooled	1684475
372	Merdibacter_merdigallinarum	bin.1	d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Merdibacter;s__Merdibacter merdigallinarum	5.337127	89.52	2.452	7325	binsA	SRR22360827	Erysipelotrichaceae	922.3996105	0.00578613318917918	SRR22360827_bin.25	Merdibacter_merdigallinarum_pooled	1684475
373	Merdibacter_merdigallinarum	bin.1	d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Merdibacter;s__Merdibacter merdigallinarum	18.979495	89.52	2.452	7325	binsA	SRR22360844	Erysipelotrichaceae	772.148354	0.0245801145617672	SRR22360844_bin.19	Merdibacter_merdigallinarum_pooled	1684475
374	Merdibacter_merdigallinarum	bin.1	d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Merdibacter;s__Merdibacter merdigallinarum	6.7351995	89.52	2.452	7325	binsA	SRR22360814	Erysipelotrichaceae	1214.0755	0.00554759526899274	SRR22360814_bin.7	Merdibacter_merdigallinarum_pooled	1684475
